1	-4.	-4.	0.	8.5414e-006
2	-4.	4.	0.	-8.4114e-006
3	-4.	-3.9298	0.	1.1999e-005
4	-4.	-3.8596	0.	-1.0146e-005
5	-4.	-3.7895	0.	-2.0728e-005
6	-4.	-3.7193	0.	-2.6284e-005
7	-4.	-3.6491	0.	-2.7815e-005
8	-4.	-3.5789	0.	-2.6842e-005
9	-4.	-3.5088	0.	-2.5535e-005
10	-4.	-3.4386	0.	-2.5813e-005
11	-4.	-3.3684	0.	-2.4904e-005
12	-4.	-3.2982	0.	-2.169e-005
13	-4.	-3.2281	0.	-1.8723e-005
14	-4.	-3.1579	0.	-1.6997e-005
15	-4.	-3.0877	0.	-1.3894e-005
16	-4.	-3.0175	0.	-1.0869e-005
17	-4.	-2.9474	0.	-1.0862e-005
18	-4.	-2.8772	0.	-7.5276e-006
19	-4.	-2.807	0.	-4.9442e-006
20	-4.	-2.7368	0.	-4.7665e-006
21	-4.	-2.6667	0.	-7.8534e-007
22	-4.	-2.5965	0.	1.5422e-006
23	-4.	-2.5263	0.	3.6737e-006
24	-4.	-2.4561	0.	5.9616e-006
25	-4.	-2.386	0.	6.9798e-006
26	-4.	-2.3158	0.	1.2509e-005
27	-4.	-2.2456	0.	1.5078e-005
28	-4.	-2.1754	0.	1.4225e-005
29	-4.	-2.1053	0.	1.9839e-005
30	-4.	-2.0351	0.	2.5462e-005
31	-4.	-1.9649	0.	2.8107e-005
32	-4.	-1.8947	0.	2.9113e-005
33	-4.	-1.8246	0.	3.1994e-005
34	-4.	-1.7544	0.	3.5133e-005
35	-4.	-1.6842	0.	3.824e-005
36	-4.	-1.614	0.	4.2088e-005
37	-4.	-1.5439	0.	4.5892e-005
38	-4.	-1.4737	0.	4.8639e-005
39	-4.	-1.4035	0.	4.848e-005
40	-4.	-1.3333	0.	4.607e-005
41	-4.	-1.2632	0.	4.9145e-005
42	-4.	-1.193	0.	4.9073e-005
43	-4.	-1.1228	0.	4.6914e-005
44	-4.	-1.0526	0.	4.9213e-005
45	-4.	-0.98246	0.	4.9884e-005
46	-4.	-0.91228	0.	5.0687e-005
47	-4.	-0.84211	0.	5.0828e-005
48	-4.	-0.77193	0.	4.7711e-005
49	-4.	-0.70175	0.	4.2794e-005
50	-4.	-0.63158	0.	4.2291e-005
51	-4.	-0.5614	0.	3.993e-005
52	-4.	-0.49123	0.	3.1552e-005
53	-4.	-0.42105	0.	3.145e-005
54	-4.	-0.35088	0.	2.7954e-005
55	-4.	-0.2807	0.	2.031e-005
56	-4.	-0.21053	0.	1.5476e-005
57	-4.	-0.14035	0.	9.2739e-006
58	-4.	-7.0175e-002	0.	6.4097e-006
59	-4.	-1.2434e-014	0.	1.9329e-008
60	-4.	7.0175e-002	0.	-6.2865e-006
61	-4.	0.14035	0.	-9.6502e-006
62	-4.	0.21053	0.	-1.5769e-005
63	-4.	0.2807	0.	-2.0556e-005
64	-4.	0.35088	0.	-2.7584e-005
65	-4.	0.42105	0.	-2.9664e-005
66	-4.	0.49123	0.	-2.9609e-005
67	-4.	0.5614	0.	-3.827e-005
68	-4.	0.63158	0.	-3.942e-005
69	-4.	0.70175	0.	-4.0315e-005
70	-4.	0.77193	0.	-4.5584e-005
71	-4.	0.84211	0.	-4.8622e-005
72	-4.	0.91228	0.	-4.9558e-005
73	-4.	0.98246	0.	-4.9552e-005
74	-4.	1.0526	0.	-5.1817e-005
75	-4.	1.1228	0.	-4.8478e-005
76	-4.	1.193	0.	-4.99e-005
77	-4.	1.2632	0.	-4.9475e-005
78	-4.	1.3333	0.	-4.5446e-005
79	-4.	1.4035	0.	-4.6282e-005
80	-4.	1.4737	0.	-4.5151e-005
81	-4.	1.5439	0.	-4.3177e-005
82	-4.	1.614	0.	-3.9824e-005
83	-4.	1.6842	0.	-3.5812e-005
84	-4.	1.7544	0.	-3.2697e-005
85	-4.	1.8246	0.	-3.0175e-005
86	-4.	1.8947	0.	-2.8473e-005
87	-4.	1.9649	0.	-2.8223e-005
88	-4.	2.0351	0.	-2.5571e-005
89	-4.	2.1053	0.	-1.9852e-005
90	-4.	2.1754	0.	-1.4551e-005
91	-4.	2.2456	0.	-1.5589e-005
92	-4.	2.3158	0.	-1.262e-005
93	-4.	2.386	0.	-7.0073e-006
94	-4.	2.4561	0.	-6.2762e-006
95	-4.	2.5263	0.	-3.8397e-006
96	-4.	2.5965	0.	-1.0997e-006
