1	-4.	-4.	0.	1.0262	
2	-4.	4.	0.	1.0262	
3	-4.	-3.9298	0.	1.0259	
4	-4.	-3.8596	0.	1.0256	
5	-4.	-3.7895	0.	1.0251	
6	-4.	-3.7193	0.	1.0246	
7	-4.	-3.6491	0.	1.024	
8	-4.	-3.5789	0.	1.0233	
9	-4.	-3.5088	0.	1.0225	
10	-4.	-3.4386	0.	1.0217	
11	-4.	-3.3684	0.	1.0207	
12	-4.	-3.2982	0.	1.0196	
13	-4.	-3.2281	0.	1.0184	
14	-4.	-3.1579	0.	1.017	
15	-4.	-3.0877	0.	1.0156	
16	-4.	-3.0175	0.	1.0139	
17	-4.	-2.9474	0.	1.0122	
18	-4.	-2.8772	0.	1.0103	
19	-4.	-2.807	0.	1.0082	
20	-4.	-2.7368	0.	1.0059	
21	-4.	-2.6667	0.	1.0035	
22	-4.	-2.5965	0.	1.0009	
23	-4.	-2.5263	0.	0.99818	
24	-4.	-2.4561	0.	0.9952	
25	-4.	-2.386	0.	0.99208	
26	-4.	-2.3158	0.	0.98876	
27	-4.	-2.2456	0.	0.9852	
28	-4.	-2.1754	0.	0.98151	
29	-4.	-2.1053	0.	0.97764	
30	-4.	-2.0351	0.	0.97354	
31	-4.	-1.9649	0.	0.96925	
32	-4.	-1.8947	0.	0.9648	
33	-4.	-1.8246	0.	0.96022	
34	-4.	-1.7544	0.	0.95548	
35	-4.	-1.6842	0.	0.95061	
36	-4.	-1.614	0.	0.94562	
37	-4.	-1.5439	0.	0.94049	
38	-4.	-1.4737	0.	0.93527	
39	-4.	-1.4035	0.	0.93001	
40	-4.	-1.3333	0.	0.92473	
41	-4.	-1.2632	0.	0.91948	
42	-4.	-1.193	0.	0.91418	
43	-4.	-1.1228	0.	0.90899	
44	-4.	-1.0526	0.	0.90387	
45	-4.	-0.98246	0.	0.89884	
46	-4.	-0.91228	0.	0.89398	
47	-4.	-0.84211	0.	0.88928	
48	-4.	-0.77193	0.	0.88481	
49	-4.	-0.70175	0.	0.88061	
50	-4.	-0.63158	0.	0.87674	
51	-4.	-0.5614	0.	0.87311	
52	-4.	-0.49123	0.	0.86988	
53	-4.	-0.42105	0.	0.86706	
54	-4.	-0.35088	0.	0.86452	
55	-4.	-0.2807	0.	0.86248	
56	-4.	-0.21053	0.	0.86083	
57	-4.	-0.14035	0.	0.85967	
58	-4.	-7.0175e-002	0.	0.85896	
59	-4.	-1.2434e-014	0.	0.8587	
60	-4.	7.0175e-002	0.	0.85896	
61	-4.	0.14035	0.	0.85967	
62	-4.	0.21053	0.	0.86083	
63	-4.	0.2807	0.	0.86248	
64	-4.	0.35088	0.	0.86452	
65	-4.	0.42105	0.	0.86706	
66	-4.	0.49123	0.	0.86988	
67	-4.	0.5614	0.	0.87311	
68	-4.	0.63158	0.	0.87674	
69	-4.	0.70175	0.	0.88061	
70	-4.	0.77193	0.	0.88481	
71	-4.	0.84211	0.	0.88928	
72	-4.	0.91228	0.	0.89398	
73	-4.	0.98246	0.	0.89884	
74	-4.	1.0526	0.	0.90387	
75	-4.	1.1228	0.	0.90899	
76	-4.	1.193	0.	0.91418	
77	-4.	1.2632	0.	0.91948	
78	-4.	1.3333	0.	0.92473	
79	-4.	1.4035	0.	0.93001	
80	-4.	1.4737	0.	0.93527	
81	-4.	1.5439	0.	0.94049	
82	-4.	1.614	0.	0.94562	
83	-4.	1.6842	0.	0.95061	
84	-4.	1.7544	0.	0.95548	
85	-4.	1.8246	0.	0.96022	
86	-4.	1.8947	0.	0.9648	
87	-4.	1.9649	0.	0.96925	
88	-4.	2.0351	0.	0.97354	
89	-4.	2.1053	0.	0.97764	
90	-4.	2.1754	0.	0.98151	
91	-4.	2.2456	0.	0.9852	
92	-4.	2.3158	0.	0.98876	
93	-4.	2.386	0.	0.99208	
94	-4.	2.4561	0.	0.9952	
95	-4.	2.5263	0.	0.99818	
96	-4.	2.5965	0.	1.0009	
97	-4.	2.6667	0.	1.0035	
98	-4.	2.7368	0.	1.0059	
99	-4.	2.807	0.	1.0082	
100	-4.	2.8772	0.	1.0103	
101	-4.	2.9474	0.	1.0122	
102	-4.	3.0175	0.	1.0139	
103	-4.	3.0877	0.	1.0156	
104	-4.	3.1579	0.	1.017	
105	-4.	3.2281	0.	1.0184	
106	-4.	3.2982	0.	1.0196	
107	-4.	3.3684	0.	1.0207	
108	-4.	3.4386	0.	1.0217	
109	-4.	3.5088	0.	1.0225	
110	-4.	3.5789	0.	1.0233	
111	-4.	3.6491	0.	1.024	
112	-4.	3.7193	0.	1.0246	
113	-4.	3.7895	0.	1.0251	
114	-4.	3.8596	0.	1.0256	
115	-4.	3.9298	0.	1.0259	
116	4.	-4.	0.	1.0262	
117	3.9298	-4.	0.	1.0274	
118	3.8596	-4.	0.	1.0286	
119	3.7895	-4.	0.	1.0298	
120	3.7193	-4.	0.	1.031	
121	3.6491	-4.	0.	1.0322	
122	3.5789	-4.	0.	1.0334	
123	3.5088	-4.	0.	1.0345	
124	3.4386	-4.	0.	1.0357	
125	3.3684	-4.	0.	1.0369	
126	3.2982	-4.	0.	1.0381	
127	3.2281	-4.	0.	1.0392	
128	3.1579	-4.	0.	1.0403	
129	3.0877	-4.	0.	1.0414	
130	3.0175	-4.	0.	1.0424	
131	2.9474	-4.	0.	1.0434	
132	2.8772	-4.	0.	1.0444	
133	2.807	-4.	0.	1.0453	
134	2.7368	-4.	0.	1.0462	
135	2.6667	-4.	0.	1.047	
136	2.5965	-4.	0.	1.0477	
137	2.5263	-4.	0.	1.0484	
138	2.4561	-4.	0.	1.0491	
139	2.386	-4.	0.	1.0496	
140	2.3158	-4.	0.	1.0501	
141	2.2456	-4.	0.	1.0505	
142	2.1754	-4.	0.	1.0508	
143	2.1053	-4.	0.	1.0511	
144	2.0351	-4.	0.	1.0512	
145	1.9649	-4.	0.	1.0513	
146	1.8947	-4.	0.	1.0513	
147	1.8246	-4.	0.	1.0512	
148	1.7544	-4.	0.	1.0511	
149	1.6842	-4.	0.	1.0509	
150	1.614	-4.	0.	1.0506	
151	1.5439	-4.	0.	1.0502	
152	1.4737	-4.	0.	1.0498	
153	1.4035	-4.	0.	1.0493	
154	1.3333	-4.	0.	1.0488	
155	1.2632	-4.	0.	1.0482	
156	1.193	-4.	0.	1.0476	
157	1.1228	-4.	0.	1.047	
158	1.0526	-4.	0.	1.0464	
159	0.98246	-4.	0.	1.0458	
160	0.91228	-4.	0.	1.0451	
161	0.84211	-4.	0.	1.0445	
162	0.77193	-4.	0.	1.0439	
163	0.70175	-4.	0.	1.0433	
164	0.63158	-4.	0.	1.0428	
165	0.5614	-4.	0.	1.0422	
166	0.49123	-4.	0.	1.0418	
167	0.42105	-4.	0.	1.0413	
168	0.35088	-4.	0.	1.041	
169	0.2807	-4.	0.	1.0407	
170	0.21053	-4.	0.	1.0404	
171	0.14035	-4.	0.	1.0403	
172	7.0175e-002	-4.	0.	1.0402	
173	1.2434e-014	-4.	0.	1.0401	
174	-7.0175e-002	-4.	0.	1.0402	
175	-0.14035	-4.	0.	1.0403	
176	-0.21053	-4.	0.	1.0404	
177	-0.2807	-4.	0.	1.0407	
178	-0.35088	-4.	0.	1.041	
179	-0.42105	-4.	0.	1.0413	
180	-0.49123	-4.	0.	1.0418	
181	-0.5614	-4.	0.	1.0422	
182	-0.63158	-4.	0.	1.0428	
183	-0.70175	-4.	0.	1.0433	
184	-0.77193	-4.	0.	1.0439	
185	-0.84211	-4.	0.	1.0445	
186	-0.91228	-4.	0.	1.0451	
187	-0.98246	-4.	0.	1.0458	
188	-1.0526	-4.	0.	1.0464	
189	-1.1228	-4.	0.	1.047	
190	-1.193	-4.	0.	1.0476	
191	-1.2632	-4.	0.	1.0482	
192	-1.3333	-4.	0.	1.0488	
193	-1.4035	-4.	0.	1.0493	
194	-1.4737	-4.	0.	1.0498	
195	-1.5439	-4.	0.	1.0502	
196	-1.614	-4.	0.	1.0506	
197	-1.6842	-4.	0.	1.0509	
198	-1.7544	-4.	0.	1.0511	
199	-1.8246	-4.	0.	1.0512	
200	-1.8947	-4.	0.	1.0513	
201	-1.9649	-4.	0.	1.0513	
202	-2.0351	-4.	0.	1.0512	
203	-2.1053	-4.	0.	1.0511	
204	-2.1754	-4.	0.	1.0508	
205	-2.2456	-4.	0.	1.0505	
206	-2.3158	-4.	0.	1.0501	
207	-2.386	-4.	0.	1.0496	
208	-2.4561	-4.	0.	1.0491	
209	-2.5263	-4.	0.	1.0484	
210	-2.5965	-4.	0.	1.0477	
211	-2.6667	-4.	0.	1.047	
212	-2.7368	-4.	0.	1.0462	
213	-2.807	-4.	0.	1.0453	
214	-2.8772	-4.	0.	1.0444	
215	-2.9474	-4.	0.	1.0434	
216	-3.0175	-4.	0.	1.0424	
217	-3.0877	-4.	0.	1.0414	
218	-3.1579	-4.	0.	1.0403	
219	-3.2281	-4.	0.	1.0392	
220	-3.2982	-4.	0.	1.0381	
221	-3.3684	-4.	0.	1.0369	
222	-3.4386	-4.	0.	1.0357	
223	-3.5088	-4.	0.	1.0345	
224	-3.5789	-4.	0.	1.0334	
225	-3.6491	-4.	0.	1.0322	
226	-3.7193	-4.	0.	1.031	
227	-3.7895	-4.	0.	1.0298	
228	-3.8596	-4.	0.	1.0286	
229	-3.9298	-4.	0.	1.0274	
230	4.	4.	0.	1.0262	
231	4.	3.9298	0.	1.0259	
232	4.	3.8596	0.	1.0256	
233	4.	3.7895	0.	1.0251	
234	4.	3.7193	0.	1.0246	
235	4.	3.6491	0.	1.024	
236	4.	3.5789	0.	1.0233	
237	4.	3.5088	0.	1.0225	
238	4.	3.4386	0.	1.0217	
239	4.	3.3684	0.	1.0207	
240	4.	3.2982	0.	1.0196	
241	4.	3.2281	0.	1.0184	
242	4.	3.1579	0.	1.017	
243	4.	3.0877	0.	1.0156	
244	4.	3.0175	0.	1.0139	
245	4.	2.9474	0.	1.0122	
246	4.	2.8772	0.	1.0103	
247	4.	2.807	0.	1.0082	
248	4.	2.7368	0.	1.0059	
249	4.	2.6667	0.	1.0035	
250	4.	2.5965	0.	1.0009	
251	4.	2.5263	0.	0.99818	
252	4.	2.4561	0.	0.9952	
253	4.	2.386	0.	0.99208	
254	4.	2.3158	0.	0.98876	
255	4.	2.2456	0.	0.9852	
256	4.	2.1754	0.	0.98151	
257	4.	2.1053	0.	0.97764	
258	4.	2.0351	0.	0.97354	
259	4.	1.9649	0.	0.96925	
260	4.	1.8947	0.	0.9648	
261	4.	1.8246	0.	0.96022	
262	4.	1.7544	0.	0.95548	
263	4.	1.6842	0.	0.95061	
264	4.	1.614	0.	0.94562	
265	4.	1.5439	0.	0.94049	
266	4.	1.4737	0.	0.93527	
267	4.	1.4035	0.	0.93001	
268	4.	1.3333	0.	0.92473	
