1	-2.61124e-013	14.2709	8.85036e-014
1	0.00139815	14.2679	-0.000543536
1	0.00279552	14.265	-0.00108679
1.00001	0.0041921	14.262	-0.00162976
1.00001	0.00558789	14.2591	-0.00217245
1.00001	0.00698289	14.2561	-0.00271486
1.00001	0.00837711	14.2532	-0.00325698
1.00001	0.00977054	14.2502	-0.00379882
1.00002	0.0111632	14.2473	-0.00434038
1.00002	0.0125551	14.2443	-0.00488166
1.00002	0.0139461	14.2414	-0.00542266
1.00002	0.0153364	14.2384	-0.00596338
1.00002	0.0167259	14.2355	-0.00650381
1.00003	0.0181147	14.2325	-0.00704397
1.00003	0.0195026	14.2296	-0.00758384
1.00003	0.0208898	14.2266	-0.00812344
1.00003	0.0222762	14.2237	-0.00866275
1.00003	0.0236618	14.2208	-0.00920178
1.00004	0.0250466	14.2178	-0.00974054
1.00004	0.0264306	14.2149	-0.010279
1.00004	0.0278139	14.212	-0.0108172
1.00004	0.0291964	14.209	-0.0113551
1.00004	0.0305781	14.2061	-0.0118928
1.00005	0.031959	14.2032	-0.0124301
1.00005	0.0333392	14.2002	-0.0129672
1.00005	0.0347186	14.1973	-0.013504
1.00005	0.0360972	14.1944	-0.0140405
1.00005	0.037475	14.1914	-0.0145767
1.00006	0.038852	14.1885	-0.0151127
1.00006	0.0402283	14.1856	-0.0156484
1.00006	0.0416038	14.1827	-0.0161838
1.00006	0.0429785	14.1797	-0.0167189
1.00006	0.0443525	14.1768	-0.0172538
1.00007	0.0457257	14.1739	-0.0177884
1.00007	0.0470981	14.171	-0.0183226
1.00007	0.0484697	14.168	-0.0188567
1.00007	0.0498406	14.1651	-0.0193904
1.00007	0.0512107	14.1622	-0.0199239
1.00008	0.05258	14.1593	-0.0204571
1.00008	0.0539485	14.1564	-0.02099
1.00008	0.0553163	14.1535	-0.0215226
1.00008	0.0566833	14.1506	-0.022055
1.00008	0.0580496	14.1476	-0.0225871
1.00009	0.059415	14.1447	-0.0231189
1.00009	0.0607798	14.1418	-0.0236504
1.00009	0.0621437	14.1389	-0.0241816
1.00009	0.0635069	14.136	-0.0247126
1.00009	0.0648693	14.1331	-0.0252433
1.0001	0.0662309	14.1302	-0.0257738
1.0001	0.0675918	14.1273	-0.0263039
1.0001	0.0689519	14.1244	-0.0268338
1.0001	0.0703112	14.1215	-0.0273634
1.0001	0.0716698	14.1186	-0.0278927
1.00011	0.0730276	14.1157	-0.0284218
1.00011	0.0743847	14.1128	-0.0289506
1.00011	0.075741	14.1099	-0.0294791
1.00011	0.0770965	14.107	-0.0300073
1.00011	0.0784513	14.1041	-0.0305353
1.00012	0.0798053	14.1012	-0.031063
1.00012	0.0811585	14.0983	-0.0315904
1.00012	0.082511	14.0954	-0.0321176
1.00012	0.0838627	14.0925	-0.0326444
1.00012	0.0852137	14.0897	-0.033171
1.00013	0.0865639	14.0868	-0.0336973
1.00013	0.0879134	14.0839	-0.0342234
1.00013	0.089262	14.081	-0.0347492
1.00013	0.09061	14.0781	-0.0352747
1.00013	0.0919572	14.0752	-0.0357999
1.00014	0.0933036	14.0723	-0.0363249
1.00014	0.0946492	14.0695	-0.0368496
1.00014	0.0959941	14.0666	-0.037374
1.00014	0.0973383	14.0637	-0.0378982
1.00014	0.0986817	14.0608	-0.038422
1.00015	0.100024	14.058	-0.0389457
1.00015	0.101366	14.0551	-0.039469
1.00015	0.102707	14.0522	-0.0399921
1.00015	0.104048	14.0493	-0.0405149
1.00015	0.105387	14.0465	-0.0410374
1.00016	0.106726	14.0436	-0.0415596
1.00016	0.108064	14.0407	-0.0420816
1.00016	0.109402	14.0378	-0.0426033
1.00016	0.110738	14.035	-0.0431248
1.00016	0.112074	14.0321	-0.043646
1.00017	0.113409	14.0292	-0.0441669
1.00017	0.114744	14.0264	-0.0446875
1.00017	0.116077	14.0235	-0.0452079
1.00017	0.11741	14.0207	-0.045728
1.00017	0.118742	14.0178	-0.0462478
1.00018	0.120074	14.0149	-0.0467674
1.00018	0.121404	14.0121	-0.0472867
1.00018	0.122734	14.0092	-0.0478057
1.00018	0.124063	14.0064	-0.0483245
1.00018	0.125392	14.0035	-0.048843
1.00019	0.126719	14.0006	-0.0493612
1.00019	0.128046	13.9978	-0.0498792
1.00019	0.129373	13.9949	-0.0503968
1.00019	0.130698	13.9921	-0.0509143
1.00019	0.132023	13.9892	-0.0514314
1.0002	0.133347	13.9864	-0.0519483
1.0002	0.13467	13.9835	-0.0524649
1.0002	0.135992	13.9807	-0.0529813
1.0002	0.137314	13.9779	-0.0534974
1.0002	0.138635	13.975	-0.0540132
1.00021	0.139955	13.9722	-0.0545288
1.00021	0.141275	13.9693	-0.055044
1.00021	0.142593	13.9665	-0.0555591
1.00021	0.143911	13.9636	-0.0560738
1.00021	0.145229	13.9608	-0.0565883
1.00022	0.146545	13.958	-0.0571025
1.00022	0.147861	13.9551	-0.0576165
1.00022	0.149176	13.9523	-0.0581302
1.00022	0.15049	13.9495	-0.0586436
1.00022	0.151804	13.9466	-0.0591568
1.00023	0.153117	13.9438	-0.0596697
1.00023	0.154429	13.941	-0.0601824
1.00023	0.15574	13.9381	-0.0606947
1.00023	0.157051	13.9353	-0.0612068
1.00023	0.158361	13.9325	-0.0617187
1.00024	0.15967	13.9296	-0.0622303
1.00024	0.160978	13.9268	-0.0627416
1.00024	0.162286	13.924	-0.0632526
1.00024	0.163593	13.9212	-0.0637634
1.00024	0.164899	13.9183	-0.064274
1.00025	0.166205	13.9155	-0.0647842
1.00025	0.16751	13.9127	-0.0652942
1.00025	0.168814	13.9099	-0.065804
1.00025	0.170117	13.9071	-0.0663135
1.00025	0.17142	13.9042	-0.0668227
1.00026	0.172721	13.9014	-0.0673316
1.00026	0.174023	13.8986	-0.0678403
1.00026	0.175323	13.8958	-0.0683488
1.00026	0.176623	13.893	-0.0688569
1.00026	0.177922	13.8902	-0.0693648
1.00027	0.17922	13.8874	-0.0698725
1.00027	0.180517	13.8845	-0.0703799
1.00027	0.181814	13.8817	-0.070887
1.00027	0.18311	13.8789	-0.0713939
1.00027	0.184405	13.8761	-0.0719005
1.00028	0.1857	13.8733	-0.0724068
1.00028	0.186994	13.8705	-0.0729129
1.00028	0.188287	13.8677	-0.0734187
1.00028	0.189579	13.8649	-0.0739243
1.00028	0.190871	13.8621	-0.0744296
1.00029	0.192162	13.8593	-0.0749346
1.00029	0.193452	13.8565	-0.0754394
1.00029	0.194742	13.8537	-0.0759439
1.00029	0.196031	13.8509	-0.0764482
1.00029	0.197319	13.8481	-0.0769522
1.0003	0.198606	13.8453	-0.0774559
1.0003	0.199893	13.8425	-0.0779594
1.0003	0.201179	13.8397	-0.0784626
1.0003	0.202464	13.8369	-0.0789656
1.0003	0.203748	13.8341	-0.0794683
1.00031	0.205032	13.8314	-0.0799707
1.00031	0.206315	13.8286	-0.0804729
1.00031	0.207597	13.8258	-0.0809749
1.00031	0.208879	13.823	-0.0814766
1.00031	0.21016	13.8202	-0.081978
1.00032	0.21144	13.8174	-0.0824791
1.00032	0.21272	13.8146	-0.08298
1.00032	0.213998	13.8119	-0.0834807
1.00032	0.215276	13.8091	-0.0839811
1.00032	0.216554	13.8063	-0.0844812
1.00033	0.21783	13.8035	-0.0849811
1.00033	0.219106	13.8007	-0.0854807
1.00033	0.220381	13.798	-0.0859801
1.00033	0.221656	13.7952	-0.0864792
1.00033	0.22293	13.7924	-0.086978
1.00034	0.224203	13.7896	-0.0874766
1.00034	0.225475	13.7869	-0.0879749
1.00034	0.226747	13.7841	-0.088473
1.00034	0.228017	13.7813	-0.0889709
1.00034	0.229288	13.7785	-0.0894684
1.00035	0.230557	13.7758	-0.0899657
1.00035	0.231826	13.773	-0.0904628
1.00035	0.233094	13.7702	-0.0909596
1.00035	0.234361	13.7675	-0.0914562
1.00035	0.235628	13.7647	-0.0919525
1.00036	0.236894	13.7619	-0.0924485
1.00036	0.238159	13.7592	-0.0929443
1.00036	0.239424	13.7564	-0.0934398
1.00036	0.240688	13.7537	-0.0939351
1.00036	0.241951	13.7509	-0.0944301
1.00037	0.243213	13.7481	-0.0949249
1.00037	0.244475	13.7454	-0.0954194
1.00037	0.245736	13.7426	-0.0959137
1.00037	0.246996	13.7399	-0.0964077
1.00037	0.248256	13.7371	-0.0969014
1.00038	0.249515	13.7344	-0.0973949
1.00038	0.250773	13.7316	-0.0978882
1.00038	0.25203	13.7289	-0.0983812
1.00038	0.253287	13.7261	-0.0988739
1.00038	0.254543	13.7234	-0.0993664
1.00039	0.255798	13.7206	-0.0998587
1.00039	0.257053	13.7179	-0.100351
1.00039	0.258307	13.7151	-0.100842
1.00039	0.25956	13.7124	-0.101334
1.00039	0.260813	13.7096	-0.101825
1.0004	0.262065	13.7069	-0.102316
1.0004	0.263316	13.7042	-0.102807
1.0004	0.264567	13.7014	-0.103297
1.0004	0.265816	13.6987	-0.103788
1.0004	0.267065	13.6959	-0.104278
1.00041	0.268314	13.6932	-0.104767
1.00041	0.269562	13.6905	-0.105257
1.00041	0.270809	13.6877	-0.105746
1.00041	0.272055	13.685	-0.106235
1.00041	0.2733	13.6823	-0.106724
1.00042	0.274545	13.6795	-0.107212
1.00042	0.27579	13.6768	-0.1077
1.00042	0.277033	13.6741	-0.108188
1.00042	0.278276	13.6713	-0.108676
1.00042	0.279518	13.6686	-0.109164
1.00043	0.280759	13.6659	-0.109651
1.00043	0.282	13.6632	-0.110138
1.00043	0.28324	13.6604	-0.110624
1.00043	0.28448	13.6577	-0.111111
1.00043	0.285718	13.655	-0.111597
1.00044	0.286956	13.6523	-0.112083
1.00044	0.288194	13.6495	-0.112569
1.00044	0.28943	13.6468	-0.113054
1.00044	0.290666	13.6441	-0.11354
1.00044	0.291901	13.6414	-0.114025
1.00045	0.293136	13.6387	-0.114509
1.00045	0.29437	13.6359	-0.114994
1.00045	0.295603	13.6332	-0.115478
1.00045	0.296835	13.6305	-0.115962
1.00045	0.298067	13.6278	-0.116446
1.00046	0.299298	13.6251	-0.116929
1.00046	0.300529	13.6224	-0.117413
1.00046	0.301758	13.6197	-0.117896
1.00046	0.302988	13.617	-0.118378
1.00046	0.304216	13.6143	-0.118861
1.00047	0.305444	13.6115	-0.119343
1.00047	0.306671	13.6088	-0.119825
1.00047	0.307897	13.6061	-0.120307
1.00047	0.309122	13.6034	-0.120788
1.00047	0.310347	13.6007	-0.12127
1.00048	0.311572	13.598	-0.121751
1.00048	0.312795	13.5953	-0.122232
1.00048	0.314018	13.5926	-0.122712
1.00048	0.31524	13.5899	-0.123192
1.00048	0.316462	13.5872	-0.123673
1.00049	0.317683	13.5845	-0.124152
1.00049	0.318903	13.5818	-0.124632
1.00049	0.320122	13.5791	-0.125111
1.00049	0.321341	13.5765	-0.12559
1.00049	0.322559	13.5738	-0.126069
1.0005	0.323777	13.5711	-0.126548
1.0005	0.324994	13.5684	-0.127026
1.0005	0.32621	13.5657	-0.127504
1.0005	0.327425	13.563	-0.127982
1.0005	0.32864	13.5603	-0.12846
1.00051	0.329854	13.5576	-0.128937
1.00051	0.331067	13.5549	-0.129414
1.00051	0.33228	13.5523	-0.129891
1.00051	0.333492	13.5496	-0.130368
1.00051	0.334704	13.5469	-0.130844
1.00052	0.335914	13.5442	-0.13132
1.00052	0.337124	13.5415	-0.131796
1.00052	0.338334	13.5388	-0.132272
1.00052	0.339542	13.5362	-0.132747
1.00052	0.34075	13.5335	-0.133222
1.00053	0.341958	13.5308	-0.133697
1.00053	0.343164	13.5281	-0.134172
1.00053	0.34437	13.5255	-0.134647
1.00053	0.345576	13.5228	-0.135121
1.00053	0.34678	13.5201	-0.135595
1.00054	0.347984	13.5174	-0.136069
1.00054	0.349188	13.5148	-0.136542
1.00054	0.35039	13.5121	-0.137015
1.00054	0.351592	13.5094	-0.137488
1.00054	0.352793	13.5068	-0.137961
1.00055	0.353994	13.5041	-0.138434
1.00055	0.355194	13.5014	-0.138906
1.00055	0.356393	13.4988	-0.139378
1.00055	0.357592	13.4961	-0.13985
1.00055	0.35879	13.4935	-0.140321
1.00056	0.359987	13.4908	-0.140793
1.00056	0.361184	13.4881	-0.141264
1.00056	0.36238	13.4855	-0.141735
1.00056	0.363575	13.4828	-0.142205
1.00056	0.36477	13.4802	-0.142676
1.00057	0.365964	13.4775	-0.143146
1.00057	0.367157	13.4748	-0.143616
1.00057	0.36835	13.4722	-0.144085
1.00057	0.369542	13.4695	-0.144555
1.00057	0.370733	13.4669	-0.145024
1.00058	0.371924	13.4642	-0.145493
1.00058	0.373114	13.4616	-0.145961
1.00058	0.374303	13.4589	-0.14643
1.00058	0.375492	13.4563	-0.146898
1.00058	0.37668	13.4536	-0.147366
1.00059	0.377867	13.451	-0.147834
1.00059	0.379054	13.4483	-0.148301
1.00059	0.38024	13.4457	-0.148769
1.00059	0.381425	13.4431	-0.149236
1.00059	0.38261	13.4404	-0.149702
1.0006	0.383794	13.4378	-0.150169
1.0006	0.384977	13.4351	-0.150635
1.0006	0.38616	13.4325	-0.151101
1.0006	0.387342	13.4298	-0.151567
1.0006	0.388524	13.4272	-0.152033
1.00061	0.389704	13.4246	-0.152498
1.00061	0.390884	13.4219	-0.152963
1.00061	0.392064	13.4193	-0.153428
1.00061	0.393243	13.4167	-0.153893
1.00061	0.394421	13.414	-0.154357
1.00062	0.395598	13.4114	-0.154822
1.00062	0.396775	13.4088	-0.155286
