0.599062,0.599062,1,5.55112e-016,-0.898497,5.55112e-016,-0.898497,-3.65085e-017
0.586495,0.611641,1,-5.06575e-007,-0.899426,-5.06575e-007,-0.899426,-0.000675001
0.573945,0.624208,1,-1.79035e-007,-0.900847,-1.79035e-007,-0.900847,-0.000401601
0.5614,0.636753,1,-2.15469e-007,-0.900558,-2.15469e-007,-0.900558,0.000440503
0.548851,0.649283,1,-4.90125e-007,-0.898625,-4.90125e-007,-0.898625,0.000663656
0.536313,0.661812,1,-2.50575e-009,-0.897299,-2.50575e-009,-0.897299,-4.74174e-005
0.523805,0.674331,1,-5.42277e-007,-0.897844,-5.42277e-007,-0.897844,-0.000697768
0.511335,0.686818,1,-1.5131e-007,-0.898768,-1.5131e-007,-0.898768,-0.000368771
0.498889,0.699263,1,-2.65098e-007,-0.897876,-2.65098e-007,-0.897876,0.000487878
0.486459,0.711674,1,-4.91049e-007,-0.895375,-4.91049e-007,-0.895375,0.000663079
0.47406,0.724064,1,-1.06972e-008,-0.893603,-1.06972e-008,-0.893603,-9.77705e-005
0.461713,0.736425,1,-6.02001e-007,-0.893741,-6.02001e-007,-0.893741,-0.000733507
0.449423,0.748732,1,-1.293e-007,-0.894137,-1.293e-007,-0.894137,-0.000340018
0.437176,0.760975,1,-3.35101e-007,-0.892567,-3.35101e-007,-0.892567,0.000546901
0.424965,0.773167,1,-5.09901e-007,-0.889391,-5.09901e-007,-0.889391,0.000673425
0.412805,0.785319,1,-2.68886e-008,-0.88708,-2.68886e-008,-0.88708,-0.000154442
0.40072,0.797419,1,-6.948e-007,-0.886743,-6.948e-007,-0.886743,-0.000784926
0.388712,0.809444,1,-1.10824e-007,-0.886529,-1.10824e-007,-0.886529,-0.000313446
0.376766,0.821385,1,-4.37634e-007,-0.884141,-4.37634e-007,-0.884141,0.000622037
0.364876,0.833255,1,-5.49922e-007,-0.880111,-5.49922e-007,-0.880111,0.000695696
0.353059,0.845064,1,-5.61078e-008,-0.877103,-5.61078e-008,-0.877103,-0.000221839
0.341339,0.856801,1,-8.37035e-007,-0.876166,-8.37035e-007,-0.876166,-0.000856377
0.329717,0.868441,1,-9.40624e-008,-0.875183,-9.40624e-008,-0.875183,-0.000286918
0.318177,0.879974,1,-5.94495e-007,-0.871737,-5.94495e-007,-0.871737,0.000719891
0.306714,0.891415,1,-6.1818e-007,-0.866568,-6.1818e-007,-0.866568,0.000731912
0.295346,0.902776,1,-1.08751e-007,-0.862608,-1.08751e-007,-0.862608,-0.000306283
0.284098,0.914043,1,-1.05886e-006,-0.860843,-1.05886e-006,-0.860843,-0.000954732
0.272972,0.925187,1,-7.72251e-008,-0.858811,-7.72251e-008,-0.858811,-0.00025753
0.261948,0.936202,1,-8.47423e-007,-0.853906,-8.47423e-007,-0.853906,0.000850658
0.251022,0.947104,1,-7.28276e-007,-0.847134,-7.28276e-007,-0.847134,0.00078546
0.240215,0.957905,1,-2.07136e-007,-0.84179,-2.07136e-007,-0.84179,-0.000417571
0.229555,0.968588,1,-1.41888e-006,-0.838795,-1.41888e-006,-0.838795,-0.00109094
0.21904,0.979122,1,-5.82963e-008,-0.83521,-5.82963e-008,-0.83521,-0.000220657
0.20865,0.989501,1,-1.28285e-006,-0.828157,-1.28285e-006,-0.828157,0.00103073
0.198379,0.999745,1,-9.06403e-007,-0.818988,-9.06403e-007,-0.818988,0.000861588
0.188254,1.00986,1,-4.02998e-007,-0.811497,-4.02998e-007,-0.811497,-0.000571867
0.178305,1.01984,1,-2.04011e-006,-0.806514,-2.04011e-006,-0.806514,-0.00128272
0.168529,1.02964,1,-3.52167e-008,-0.800429,-3.52167e-008,-0.800429,-0.000167894
0.158901,1.03925,1,-2.09805e-006,-0.789957,-2.09805e-006,-0.789957,0.00128739
0.149417,1.0487,1,-1.20533e-006,-0.776931,-1.20533e-006,-0.776931,0.000967709
0.14011,1.05801,1,-8.29883e-007,-0.765822,-8.29883e-007,-0.765822,-0.000797209
0.131014,1.06713,1,-3.20776e-006,-0.757292,-3.20776e-006,-0.757292,-0.00155859
0.122122,1.07605,1,-9.04967e-009,-0.746735,-9.04967e-009,-0.746735,-8.22053e-005
0.113405,1.08475,1,-3.80107e-006,-0.73026,-3.80107e-006,-0.73026,0.00166607
0.104861,1.09325,1,-1.73717e-006,-0.710373,-1.73717e-006,-0.710373,0.00111087
0.0965325,1.10158,1,-1.88462e-006,-0.692416,-1.88462e-006,-0.692416,-0.00114234
0.0884583,1.1097,1.00001,-5.66502e-006,-0.676626,-5.66502e-006,-0.676626,-0.00195783
0.0806297,1.11755,1,-8.31342e-009,-0.656809,-8.31342e-009,-0.656809,7.3894e-005
0.0730095,1.12514,1.00001,-7.89271e-006,-0.628161,-7.89271e-006,-0.628161,0.00222663
0.0655981,1.1325,1,-2.72837e-006,-0.594081,-2.72837e-006,-0.594081,0.00127314
0.0584537,1.13965,1,-4.94523e-006,-0.560566,-4.94523e-006,-0.560566,-0.00166497
0.0516292,1.14654,1.00001,-1.14474e-005,-0.526237,-1.14474e-005,-0.526237,-0.0024544
0.0451098,1.15309,1,-2.85604e-007,-0.481974,-2.85604e-007,-0.481974,0.000371017
0.0388439,1.1593,1.00002,-1.86277e-005,-0.421796,-1.86277e-005,-0.421796,0.00280305
0.032839,1.16524,1,-4.00636e-006,-0.349451,-4.00636e-006,-0.349451,0.00118323
0.0271893,1.1709,1.00001,-1.29806e-005,-0.266115,-1.29806e-005,-0.266115,-0.00185858
0.0219806,1.17621,1.00002,-1.5475e-005,-0.157882,-1.5475e-005,-0.157882,-0.00156308
0.0171872,1.18105,1,-8.1455e-008,-0.0046714,-8.1455e-008,-0.0046714,1.95066e-005
0.0127235,1.1854,0.999926,7.44461e-005,0.195689,7.44461e-005,0.195689,-0.00381684
0.00862488,1.18937,0.999983,1.73238e-005,0.457488,1.73238e-005,0.457488,-0.00281521
0.00513248,1.19296,0.998604,0.00139642,0.958467,0.00139642,0.958467,0.0365845
0.00251098,1.19587,0.99308,0.00692046,2.67537,0.00692046,2.67537,0.136069
0.000721087,1.19755,0.181995,0.818005,12.1028,0.818005,12.1028,-3.14645
-0.000721087,1.19755,-15.8537,16.8537,1.13911,16.8537,1.13911,-4.38158
-0.00251098,1.19587,-6.03045,7.03045,0.0181859,7.03045,0.0181859,0.357568
-0.00513248,1.19296,-3.49536,4.49536,0.00654944,4.49536,0.00654944,0.171587
-0.00862488,1.18937,-2.81543,3.81543,0.00014448,3.81543,0.00014448,-0.0234787
-0.0127235,1.1854,-2.60737,3.60737,0.00137235,3.60737,0.00137235,-0.0703604
-0.0171872,1.18105,-2.41213,3.41213,5.94971e-005,3.41213,5.94971e-005,-0.0142482
-0.0219806,1.17621,-2.13099,3.13099,0.000306887,3.13099,0.000306887,0.0309977
-0.0271893,1.1709,-1.88445,2.88445,0.000140699,2.88445,0.000140699,0.0201454
-0.032839,1.16524,-1.74503,2.74503,3.1471e-005,2.74503,3.1471e-005,-0.00929456
-0.0388439,1.1593,-1.67612,2.67612,0.000118185,2.67612,0.000118185,-0.0177842
-0.0451098,1.15309,-1.60378,2.60378,1.54292e-006,2.60378,1.54292e-006,-0.00200435
-0.0516292,1.14654,-1.50086,2.50086,5.4402e-005,2.50086,5.4402e-005,0.0116641
-0.0584537,1.13965,-1.40191,2.40191,2.11893e-005,2.40191,2.11893e-005,0.00713407
-0.0655981,1.1325,-1.33917,2.33917,1.07428e-005,2.33917,1.07428e-005,-0.00501291
-0.0730095,1.12514,-1.30363,2.30363,2.89445e-005,2.30363,2.89445e-005,-0.00816562
-0.0806297,1.11755,-1.26406,2.26406,2.86569e-008,2.26406,2.86569e-008,-0.000254718
-0.0884583,1.1097,-1.20802,2.20802,1.84865e-005,2.20802,1.84865e-005,0.00638895
-0.0965325,1.10158,-1.15297,2.15297,5.85996e-006,2.15297,5.85996e-006,0.00355195
-0.104861,1.09325,-1.11688,2.11688,5.1767e-006,2.11688,5.1767e-006,-0.00331035
-0.113405,1.08475,-1.09521,2.09521,1.09058e-005,2.09521,1.09058e-005,-0.00478015
-0.122122,1.07605,-1.06992,2.06992,2.50853e-008,2.06992,2.50853e-008,0.000227869
-0.131014,1.06713,-1.03395,2.03395,8.61548e-006,2.03395,8.61548e-006,0.0041861
-0.14011,1.05801,-0.998548,1.99855,2.16573e-006,1.99855,2.16573e-006,0.00208046
-0.149417,1.0487,-0.97531,1.97531,3.0645e-006,1.97531,3.0645e-006,-0.00246035
-0.158901,1.03925,-0.961052,1.96105,5.20838e-006,1.96105,5.20838e-006,-0.00319592
-0.168529,1.02964,-0.943554,1.94355,8.55111e-008,1.94355,8.55111e-008,0.000407671
-0.178305,1.01984,-0.918374,1.91837,4.8526e-006,1.91837,4.8526e-006,0.00305108
-0.188254,1.00986,-0.893742,1.89374,9.40451e-007,1.89374,9.40451e-007,0.00133453
-0.198379,0.999745,-0.877911,1.87791,2.07835e-006,1.87791,2.07835e-006,-0.00197559
-0.20865,0.989501,-0.868242,1.86824,2.894e-006,1.86824,2.894e-006,-0.00232523
-0.21904,0.979122,-0.855619,1.85562,1.29519e-007,1.85562,1.29519e-007,0.000490243
-0.229555,0.968588,-0.837061,1.83706,3.10753e-006,1.83706,3.10753e-006,0.00238929
-0.240215,0.957905,-0.819127,1.81913,4.47626e-007,1.81913,4.47626e-007,0.000902379
-0.251022,0.947104,-0.808089,1.80809,1.5544e-006,1.80809,1.5544e-006,-0.00167645
-0.261948,0.936202,-0.801566,1.80157,1.78789e-006,1.80157,1.78789e-006,-0.00179471
-0.272972,0.925187,-0.792288,1.79229,1.61164e-007,1.79229,1.61164e-007,0.00053745
-0.284098,0.914043,-0.778183,1.77818,2.18722e-006,1.77818,2.18722e-006,0.00197212
