1	0	336.501	0
1.0001	8.05384e+006	-8.05362e+006	-225035
1.0002	3.37434e+006	-3.37417e+006	-98959.3
1.0003	1.76322e+006	-1.76309e+006	-54650.1
1.0004	1.05339e+006	-1.05327e+006	-34625.1
1.0005	688389	-688291	-24017.6
1.0006	479679	-479592	-17747.7
1.0007	350708	-350629	-13732.6
1.0008	266151	-266078	-11000.4
1.0009	208065	-207998	-9050.95
1.001	166631	-166569	-7606.48
1.0011	136142	-136083	-6502.94
1.0012	113115	-113060	-5638.35
1.0013	95335.5	-95283.3	-4946.6
1.0014	81344.5	-81294.9	-4383.23
1.0015	70152	-70104.7	-3917.4
1.0016	61068.4	-61023.1	-3527.16
1.0017	53602.1	-53558.6	-3196.51
1.0018	47395.6	-47353.7	-2913.52
1.0019	42184.1	-42143.8	-2669.17
1.002	37768.4	-37729.4	-2456.52
1.0021	33996.2	-33958.5	-2270.13
1.0022	30749.9	-30713.3	-2105.73
1.0023	27937.1	-27901.6	-1959.86
1.0024	25484.9	-25450.5	-1829.76
1.0025	23334.9	-23301.4	-1713.17
1.0026	21440.1	-21407.4	-1608.21
1.0027	19761.9	-19730.1	-1513.33
1.0028	18269.1	-18238.1	-1427.25
1.0029	16935.6	-16905.3	-1348.87
1.003	15739.8	-15710.2	-1277.28
1.0031	14663.5	-14634.5	-1211.68
1.0032	13691.6	-13663.2	-1151.4
1.0033	12811.1	-12783.3	-1095.86
1.0034	12011	-11983.8	-1044.56
1.0035	11282	-11255.4	-997.072
1.0036	10616	-10589.9	-953.006
1.0037	10006	-9980.34	-912.033
1.0038	9445.96	-9420.76	-873.86
1.0039	8930.65	-8905.89	-838.229
1.004	8455.48	-8431.15	-804.912
1.0041	8016.43	-7992.51	-773.705
1.0042	7609.99	-7586.45	-744.428
1.0043	7233.03	-7209.86	-716.919
1.0044	6882.8	-6859.99	-691.034
1.0045	6556.87	-6534.41	-666.643
1.0046	6253.06	-6230.93	-643.63
1.0047	5969.44	-5947.63	-621.888
1.0048	5704.27	-5682.78	-601.323
1.0049	5456.02	-5434.83	-581.847
1.005	5223.29	-5202.39	-563.384
1.0051	5004.83	-4984.2	-545.861
1.0052	4799.5	-4779.15	-529.213
1.0053	4606.29	-4586.2	-513.381
1.0054	4424.28	-4404.44	-498.311
1.0055	4252.61	-4233.02	-483.952
1.0056	4090.55	-4071.19	-470.26
1.0057	3937.38	-3918.26	-457.191
1.0058	3792.48	-3773.58	-444.707
1.0059	3655.26	-3636.59	-432.773
1.006	3525.21	-3506.75	-421.356
1.0061	3401.84	-3383.58	-410.424
1.0062	3284.7	-3266.64	-399.95
1.0063	3173.38	-3155.52	-389.909
1.0064	3067.52	-3049.85	-380.274
1.0065	2966.75	-2949.27	-371.025
1.0066	2870.78	-2853.47	-362.139
1.0067	2779.29	-2762.16	-353.598
1.0068	2692.01	-2675.06	-345.382
1.0069	2608.71	-2591.92	-337.476
1.007	2529.13	-2512.51	-329.864
1.0071	2453.07	-2436.6	-322.529
1.0072	2380.32	-2364.01	-315.459
1.0073	2310.7	-2294.54	-308.64
1.0074	2244.02	-2228.01	-302.061
1.0075	2180.14	-2164.27	-295.709
1.0076	2118.89	-2103.17	-289.574
1.0077	2060.13	-2044.55	-283.646
1.0078	2003.74	-1988.3	-277.915
1.0079	1949.59	-1934.28	-272.373
1.008	1897.56	-1882.38	-267.01
1.0081	1847.55	-1832.49	-261.819
1.0082	1799.45	-1784.52	-256.792
1.0083	1753.17	-1738.36	-251.923
1.0084	1708.62	-1693.93	-247.204
1.0085	1665.71	-1651.14	-242.629
1.0086	1624.37	-1609.91	-238.191
1.0087	1584.52	-1570.18	-233.887
1.0088	1546.09	-1531.86	-229.709
1.0089	1509.01	-1494.89	-225.653
1.009	1473.23	-1459.22	-221.713
1.0091	1438.68	-1424.78	-217.886
1.0092	1405.32	-1391.51	-214.167
1.0093	1373.07	-1359.37	-210.552
1.0094	1341.91	-1328.3	-207.036
1.0095	1311.77	-1298.26	-203.616
1.0096	1282.62	-1269.21	-200.289
1.0097	1254.41	-1241.1	-197.05
1.0098	1227.11	-1213.89	-193.898
1.0099	1200.67	-1187.54	-190.828
1.01	1175.07	-1162.02	-187.837
1.0101	1150.25	-1137.3	-184.923
1.0102	1126.21	-1113.33	-182.083
1.0103	1102.89	-1090.1	-179.315
1.0104	1080.28	-1067.58	-176.615
1.0105	1058.34	-1045.72	-173.983
1.0106	1037.06	-1024.52	-171.414
1.0107	1016.4	-1003.94	-168.908
1.0108	996.337	-983.956	-166.462
1.0109	976.854	-964.551	-164.074
1.011	957.928	-945.7	-161.742
1.0111	939.537	-927.384	-159.465
1.0112	921.661	-909.582	-157.241
1.0113	904.283	-892.276	-155.067
1.0114	887.382	-875.448	-152.943
1.0115	870.943	-859.079	-150.866
1.0116	854.95	-843.155	-148.836
1.0117	839.385	-827.659	-146.851
1.0118	824.234	-812.576	-144.91
1.0119	809.484	-797.892	-143.01
1.012	795.119	-783.592	-141.152
1.0121	781.127	-769.665	-139.333
1.0122	767.494	-756.097	-137.553
1.0123	754.21	-742.876	-135.811
1.0124	741.263	-729.99	-134.105
1.0125	728.64	-717.429	-132.434
1.0126	716.332	-705.181	-130.798
1.0127	704.328	-693.237	-129.194
1.0128	692.619	-681.586	-127.624
1.0129	681.195	-670.22	-126.084
1.013	670.046	-659.129	-124.576
1.0131	659.165	-648.304	-123.097
1.0132	648.542	-637.738	-121.647
1.0133	638.171	-627.421	-120.226
1.0134	628.042	-617.347	-118.831
1.0135	618.148	-607.507	-117.464
1.0136	608.484	-597.895	-116.123
1.0137	599.04	-588.504	-114.806
1.0138	589.812	-579.328	-113.515
1.0139	580.791	-570.359	-112.248
1.014	571.973	-561.591	-111.004
1.0141	563.352	-553.02	-109.782
1.0142	554.921	-544.638	-108.583
1.0143	546.675	-536.441	-107.406
1.0144	538.608	-528.423	-106.25
1.0145	530.717	-520.579	-105.114
1.0146	522.995	-512.904	-103.999
1.0147	515.438	-505.393	-102.903
1.0148	508.041	-498.042	-101.826
1.0149	500.8	-490.847	-100.768
1.015	493.71	-483.802	-99.7287
1.0151	486.768	-476.905	-98.7067
1.0152	479.969	-470.15	-97.7021
1.0153	473.31	-463.534	-96.7144
1.0154	466.786	-457.053	-95.7434
1.0155	460.395	-450.704	-94.7885
1.0156	454.132	-444.483	-93.8494
1.0157	447.994	-438.387	-92.9257
1.0158	441.978	-432.412	-92.0172
1.0159	436.081	-426.556	-91.1234
