1	0	0.847213	7.70634e-018	-0.671701	-0.228326	-2.54468e-016
0.999921	0.012566	0.847213	0.0177706	-0.671856	-0.228123	-0.0160852
0.999684	0.0251301	0.847213	0.0355356	-0.672324	-0.227514	-0.0322058
0.999289	0.0376902	0.847213	0.0532893	-0.673106	-0.226496	-0.0483978
0.998737	0.0502443	0.847213	0.0710262	-0.674206	-0.225065	-0.0646973
0.998027	0.0627905	0.847213	0.0887407	-0.675629	-0.223214	-0.0811414
0.997159	0.0753268	0.847213	0.106427	-0.677382	-0.220935	-0.0977683
0.996134	0.0878512	0.847213	0.12408	-0.679473	-0.218218	-0.114617
0.994951	0.100362	0.847213	0.141693	-0.681912	-0.215051	-0.13173
0.993611	0.112856	0.847213	0.159261	-0.684711	-0.211419	-0.149148
0.992115	0.125333	0.847213	0.176778	-0.687884	-0.207306	-0.166919
0.990461	0.13779	0.847213	0.194239	-0.691446	-0.202692	-0.18509
0.988652	0.150226	0.847213	0.211638	-0.695417	-0.197556	-0.203712
0.986686	0.162637	0.847213	0.228969	-0.699817	-0.191871	-0.22284
0.984564	0.175023	0.847213	0.246226	-0.704669	-0.185611	-0.242535
0.982287	0.187381	0.847213	0.263404	-0.71	-0.178742	-0.26286
0.979855	0.19971	0.847213	0.280497	-0.71584	-0.171229	-0.283884
0.977268	0.212007	0.847213	0.297498	-0.722223	-0.163032	-0.305685
0.974527	0.224271	0.847213	0.314403	-0.729186	-0.154105	-0.328346
0.971632	0.236499	0.847213	0.331204	-0.736772	-0.144397	-0.351959
0.968583	0.24869	0.847213	0.347897	-0.745031	-0.133851	-0.376625
0.965382	0.260842	0.847213	0.364475	-0.754015	-0.122403	-0.402458
0.962028	0.272952	0.847213	0.380931	-0.763786	-0.109981	-0.429583
0.958522	0.285019	0.847213	0.397261	-0.774414	-0.0965015	-0.45814
0.954865	0.297042	0.847213	0.413457	-0.785976	-0.0818736	-0.488289
0.951057	0.309017	0.847213	0.429513	-0.798563	-0.0659925	-0.520206
0.947098	0.320944	0.847213	0.445424	-0.812276	-0.0487398	-0.554092
0.942991	0.33282	0.847213	0.461182	-0.82723	-0.0299806	-0.590177
0.938734	0.344643	0.847213	0.476782	-0.843559	-0.00956077	-0.628721
0.934329	0.356412	0.847213	0.492216	-0.861415	0.0126958	-0.670024
0.929776	0.368125	0.847213	0.507477	-0.880973	0.0369918	-0.714429
0.925077	0.379779	0.847213	0.52256	-0.902438	0.063561	-0.762335
0.920232	0.391374	0.847213	0.537456	-0.926047	0.0926742	-0.814203
0.915241	0.402906	0.847213	0.55216	-0.952076	0.124647	-0.870575
0.910106	0.414376	0.847213	0.566663	-0.980849	0.159847	-0.932086
0.904827	0.425779	0.847213	0.580958	-1.01275	0.198708	-0.999485
0.899405	0.437116	0.847213	0.595037	-1.04824	0.241742	-1.07367
0.893841	0.448383	0.847213	0.608893	-1.08785	0.28956	-1.1557
0.888136	0.45958	0.847213	0.622518	-1.13224	0.342891	-1.24686
0.882291	0.470704	0.847213	0.635903	-1.1822	0.402614	-1.34873
0.876307	0.481754	0.847213	0.649039	-1.2387	0.469802	-1.46321
0.870184	0.492727	0.847213	0.661917	-1.30293	0.545765	-1.59267
0.863923	0.503623	0.847213	0.674529	-1.37636	0.632128	-1.74008
0.857527	0.51444	0.847213	0.686863	-1.46085	0.73092	-1.90915
0.850994	0.525175	0.847213	0.69891	-1.55876	0.844708	-2.10465
0.844328	0.535827	0.847213	0.71066	-1.67311	0.976776	-2.33272
0.837528	0.546394	0.847213	0.722099	-1.80785	1.13139	-2.60144
0.830596	0.556876	0.847213	0.733216	-1.96821	1.31416	-2.92155
0.823533	0.567269	0.847213	0.743998	-2.16123	1.53262	-3.30765
0.816339	0.577573	0.847213	0.754431	-2.39656	1.79707	-3.77993
0.809017	0.587785	0.847213	0.764498	-2.68779	2.12191	-4.36703
0.801567	0.597905	0.847213	0.774183	-3.05449	2.52781	-5.11059
0.79399	0.60793	0.847213	0.783466	-3.52574	3.04532	-6.07317
0.786288	0.61786	0.847213	0.792328	-4.1463	3.72127	-7.35218
0.778462	0.627691	0.847213	0.800743	-4.98807	4.63055	-9.10611
0.770513	0.637424	0.847213	0.808683	-6.17276	5.8993	-11.6071
0.762443	0.647056	0.847213	0.816117	-7.92025	7.75439	-15.3548
0.754251	0.656586	0.847213	0.823003	-10.6627	10.6396	-21.3492
0.745941	0.666012	0.847213	0.829291	-15.3506	15.5269	-31.8374
0.737513	0.675333	0.847213	0.834918	-24.4395	24.9147	-52.7712
0.728969	0.684547	0.847213	0.839789	-46.0576	47.0374	-104.491
0.720309	0.693653	0.847214	0.843762	-122.418	124.464	-297.588
0.711536	0.70265	0.847214	0.846547	-999.327	1005.75	-2846.41
0.70265	0.711536	0.846547	0.847214	405.773	-394.654	-2167.35
0.693653	0.720309	0.843762	0.847214	26.9063	-20.8681	-199.858
0.684547	0.728969	0.839789	0.847213	6.61737	-1.92356	-63.2873
0.675333	0.737513	0.834918	0.847213	2.89168	1.12755	-29.1525
0.666012	0.745941	0.829291	0.847213	1.88535	1.71405	-16.1512
0.656586	0.754251	0.823003	0.847213	1.56939	1.73787	-9.99171
0.647056	0.762443	0.816117	0.847213	1.47018	1.61931	-6.65199
0.637424	0.770513	0.808683	0.847213	1.44639	1.47303	-4.66654
0.627691	0.778462	0.800743	0.847213	1.44924	1.33281	-3.40445
0.61786	0.786288	0.792328	0.847213	1.46046	1.20778	-2.56025
0.60793	0.79399	0.783466	0.847213	1.47294	1.09911	-1.97248
0.597905	0.801567	0.774183	0.847213	1.48404	1.00543	-1.54981
0.587785	0.809017	0.764498	0.847213	1.49291	0.924733	-1.23764
0.577573	0.816339	0.754431	0.847213	1.49945	0.855044	-1.00189
0.567269	0.823533	0.743998	0.847213	1.50385	0.794614	-0.820432
0.556876	0.830596	0.733216	0.847213	1.5064	0.741964	-0.678476
0.546394	0.837528	0.722099	0.847213	1.50741	0.695866	-0.565841
0.535827	0.844328	0.71066	0.847213	1.50715	0.655309	-0.47536
0.525175	0.850994	0.69891	0.847213	1.50587	0.619459	-0.401879
0.51444	0.857527	0.686863	0.847213	1.50378	0.587629	-0.341627
0.503623	0.863923	0.674529	0.847213	1.50103	0.55925	-0.291798
0.492727	0.870184	0.661917	0.847213	1.49779	0.533848	-0.25027
0.481754	0.876307	0.649039	0.847213	1.49416	0.511029	-0.215424
0.470704	0.882291	0.635903	0.847213	1.49025	0.490461	-0.186003
0.45958	0.888136	0.622518	0.847213	1.48613	0.471863	-0.161025
0.448383	0.893841	0.608893	0.847213	1.48187	0.454998	-0.139713
0.437116	0.899405	0.595037	0.847213	1.47753	0.439664	-0.121447
0.425779	0.904827	0.580958	0.847213	1.47315	0.425688	-0.105729
0.414376	0.910106	0.566663	0.847213	1.46876	0.412921	-0.0921538
0.402906	0.915241	0.55216	0.847213	1.4644	0.401233	-0.0803922
0.391374	0.920232	0.537456	0.847213	1.46008	0.390514	-0.0701727
0.379779	0.925077	0.52256	0.847213	1.45584	0.380668	-0.0612706
0.368125	0.929776	0.507477	0.847213	1.45168	0.371608	-0.053499
0.356412	0.934329	0.492216	0.847213	1.44762	0.363262	-0.0467017
0.344643	0.938734	0.476782	0.847213	1.44367	0.355563	-0.040747
0.33282	0.942991	0.461182	0.847213	1.43984	0.348455	-0.0355239
0.320944	0.947098	0.445424	0.847213	1.43613	0.341887	-0.0309378
0.309017	0.951057	0.429513	0.847213	1.43255	0.335814	-0.0269083
0.297042	0.954865	0.413457	0.847213	1.4291	0.330196	-0.0233663
0.285019	0.958522	0.397261	0.847213	1.4258	0.324998	-0.0202524
0.272952	0.962028	0.380931	0.847213	1.42263	0.320187	-0.0175155
0.260842	0.965382	0.364475	0.847213	1.4196	0.315737	-0.0151111
0.24869	0.968583	0.347897	0.847213	1.41672	0.311621	-0.0130005
0.236499	0.971632	0.331204	0.847213	1.41398	0.307816	-0.0111499
0.224271	0.974527	0.314403	0.847213	1.41138	0.304304	-0.00952979
0.212007	0.977268	0.297498	0.847213	1.40893	0.301065	-0.00811408
0.19971	0.979855	0.280497	0.847213	1.40662	0.298083	-0.00687979
0.187381	0.982287	0.263404	0.847213	1.40445	0.295343	-0.00580652
0.175023	0.984564	0.246226	0.847213	1.40243	0.292833	-0.00487616
0.162637	0.986686	0.228969	0.847213	1.40055	0.29054	-0.00407248
0.150226	0.988652	0.211638	0.847213	1.39881	0.288455	-0.00338095
0.13779	0.990461	0.194239	0.847213	1.39722	0.286568	-0.00278847
0.125333	0.992115	0.176778	0.847213	1.39576	0.28487	-0.00228314
0.112856	0.993611	0.159261	0.847213	1.39445	0.283355	-0.00185417
0.100362	0.994951	0.141693	0.847213	1.39327	0.282015	-0.00149164
0.0878512	0.996134	0.12408	0.847213	1.39224	0.280846	-0.00118641
0.0753268	0.997159	0.106427	0.847213	1.39134	0.279842	-0.000930007
0.0627905	0.998027	0.0887407	0.847213	1.39059	0.278999	-0.000714503
0.0502443	0.998737	0.0710262	0.847213	1.38997	0.278314	-0.000532422
0.0376902	0.999289	0.0532893	0.847213	1.38949	0.277784	-0.000376655
0.0251301	0.999684	0.0355356	0.847213	1.38915	0.277407	-0.000240381
0.012566	0.999921	0.0177706	0.847213	1.38894	0.277181	-0.000116988
6.12323e-017	1	8.23509e-017	0.847213	1.38887	0.277106	7.86607e-016
-0.012566	0.999921	-0.0177706	0.847213	1.38894	0.277181	0.000116988
-0.0251301	0.999684	-0.0355356	0.847213	1.38915	0.277407	0.000240381
-0.0376902	0.999289	-0.0532893	0.847213	1.38949	0.277784	0.000376655
-0.0502443	0.998737	-0.0710262	0.847213	1.38997	0.278314	0.000532422
-0.0627905	0.998027	-0.0887407	0.847213	1.39059	0.278999	0.000714503
-0.0753268	0.997159	-0.106427	0.847213	1.39134	0.279842	0.000930007
-0.0878512	0.996134	-0.12408	0.847213	1.39224	0.280846	0.00118641
-0.100362	0.994951	-0.141693	0.847213	1.39327	0.282015	0.00149164
-0.112856	0.993611	-0.159261	0.847213	1.39445	0.283355	0.00185417
-0.125333	0.992115	-0.176778	0.847213	1.39576	0.28487	0.00228314
-0.13779	0.990461	-0.194239	0.847213	1.39722	0.286568	0.00278847
-0.150226	0.988652	-0.211638	0.847213	1.39881	0.288455	0.00338095
-0.162637	0.986686	-0.228969	0.847213	1.40055	0.29054	0.00407248
-0.175023	0.984564	-0.246226	0.847213	1.40243	0.292833	0.00487616
-0.187381	0.982287	-0.263404	0.847213	1.40445	0.295343	0.00580652
-0.19971	0.979855	-0.280497	0.847213	1.40662	0.298083	0.00687979
-0.212007	0.977268	-0.297498	0.847213	1.40893	0.301065	0.00811408
-0.224271	0.974527	-0.314403	0.847213	1.41138	0.304304	0.00952979
-0.236499	0.971632	-0.331204	0.847213	1.41398	0.307816	0.0111499
-0.24869	0.968583	-0.347897	0.847213	1.41672	0.311621	0.0130005
-0.260842	0.965382	-0.364475	0.847213	1.4196	0.315737	0.0151111
-0.272952	0.962028	-0.380931	0.847213	1.42263	0.320187	0.0175155
-0.285019	0.958522	-0.397261	0.847213	1.4258	0.324998	0.0202524
-0.297042	0.954865	-0.413457	0.847213	1.4291	0.330196	0.0233663
-0.309017	0.951057	-0.429513	0.847213	1.43255	0.335814	0.0269083
-0.320944	0.947098	-0.445424	0.847213	1.43613	0.341887	0.0309378
-0.33282	0.942991	-0.461182	0.847213	1.43984	0.348455	0.0355239
-0.344643	0.938734	-0.476782	0.847213	1.44367	0.355563	0.040747
-0.356412	0.934329	-0.492216	0.847213	1.44762	0.363262	0.0467017
-0.368125	0.929776	-0.507477	0.847213	1.45168	0.371608	0.053499
-0.379779	0.925077	-0.52256	0.847213	1.45584	0.380668	0.0612706
-0.391374	0.920232	-0.537456	0.847213	1.46008	0.390514	0.0701727
-0.402906	0.915241	-0.55216	0.847213	1.4644	0.401233	0.0803922
-0.414376	0.910106	-0.566663	0.847213	1.46876	0.412921	0.0921538
-0.425779	0.904827	-0.580958	0.847213	1.47315	0.425688	0.105729
-0.437116	0.899405	-0.595037	0.847213	1.47753	0.439664	0.121447
-0.448383	0.893841	-0.608893	0.847213	1.48187	0.454998	0.139713
-0.45958	0.888136	-0.622518	0.847213	1.48613	0.471863	0.161025
-0.470704	0.882291	-0.635903	0.847213	1.49025	0.490461	0.186003
-0.481754	0.876307	-0.649039	0.847213	1.49416	0.511029	0.215424
-0.492727	0.870184	-0.661917	0.847213	1.49779	0.533848	0.25027
-0.503623	0.863923	-0.674529	0.847213	1.50103	0.55925	0.291798
-0.51444	0.857527	-0.686863	0.847213	1.50378	0.587629	0.341627
-0.525175	0.850994	-0.69891	0.847213	1.50587	0.619459	0.401879
-0.535827	0.844328	-0.71066	0.847213	1.50715	0.655309	0.47536
-0.546394	0.837528	-0.722099	0.847213	1.50741	0.695866	0.565841
-0.556876	0.830596	-0.733216	0.847213	1.5064	0.741964	0.678476
-0.567269	0.823533	-0.743998	0.847213	1.50385	0.794614	0.820432
-0.577573	0.816339	-0.754431	0.847213	1.49945	0.855044	1.00189
-0.587785	0.809017	-0.764498	0.847213	1.49291	0.924733	1.23764
-0.597905	0.801567	-0.774183	0.847213	1.48404	1.00543	1.54981
-0.60793	0.79399	-0.783466	0.847213	1.47294	1.09911	1.97248
-0.61786	0.786288	-0.792328	0.847213	1.46046	1.20778	2.56025
-0.627691	0.778462	-0.800743	0.847213	1.44924	1.33281	3.40445
-0.637424	0.770513	-0.808683	0.847213	1.44639	1.47303	4.66654
-0.647056	0.762443	-0.816117	0.847213	1.47018	1.61931	6.65199
-0.656586	0.754251	-0.823003	0.847213	1.56939	1.73787	9.99171
-0.666012	0.745941	-0.829291	0.847213	1.88535	1.71405	16.1512
-0.675333	0.737513	-0.834918	0.847213	2.89168	1.12755	29.1525
-0.684547	0.728969	-0.839789	0.847213	6.61737	-1.92356	63.2873
-0.693653	0.720309	-0.843762	0.847214	26.9063	-20.8681	199.858
