1	-1.19904e-014	4.48428	4.81272e-015
1	8.07128e-005	4.48411	-7.94964e-005
1	0.000161417	4.48394	-0.000158985
1.00001	0.000242113	4.48377	-0.000238466
1.00001	0.0003228	4.4836	-0.000317939
1.00001	0.000403479	4.48343	-0.000397405
1.00001	0.00048415	4.48326	-0.000476862
1.00001	0.000564812	4.48309	-0.000556313
1.00002	0.000645465	4.48292	-0.000635755
1.00002	0.00072611	4.48275	-0.00071519
1.00002	0.000806747	4.48258	-0.000794617
1.00002	0.000887375	4.48241	-0.000874036
1.00002	0.000967995	4.48224	-0.000953447
1.00003	0.00104861	4.48207	-0.00103285
1.00003	0.00112921	4.4819	-0.00111225
1.00003	0.0012098	4.48173	-0.00119164
1.00003	0.00129039	4.48156	-0.00127102
1.00003	0.00137097	4.48139	-0.00135039
1.00004	0.00145154	4.48122	-0.00142975
1.00004	0.0015321	4.48106	-0.00150911
1.00004	0.00161265	4.48089	-0.00158846
1.00004	0.00169319	4.48072	-0.0016678
1.00004	0.00177373	4.48055	-0.00174714
1.00005	0.00185425	4.48038	-0.00182647
1.00005	0.00193477	4.48021	-0.00190579
1.00005	0.00201528	4.48004	-0.0019851
1.00005	0.00209578	4.47987	-0.0020644
1.00005	0.00217628	4.4797	-0.0021437
1.00006	0.00225676	4.47953	-0.00222298
1.00006	0.00233724	4.47936	-0.00230227
1.00006	0.00241771	4.47919	-0.00238154
1.00006	0.00249817	4.47902	-0.0024608
1.00006	0.00257862	4.47885	-0.00254006
1.00007	0.00265906	4.47868	-0.00261931
1.00007	0.00273949	4.47852	-0.00269855
1.00007	0.00281992	4.47835	-0.00277779
1.00007	0.00290034	4.47818	-0.00285701
1.00007	0.00298075	4.47801	-0.00293623
1.00008	0.00306115	4.47784	-0.00301545
1.00008	0.00314154	4.47767	-0.00309465
1.00008	0.00322192	4.4775	-0.00317385
1.00008	0.0033023	4.47733	-0.00325303
1.00008	0.00338266	4.47716	-0.00333221
1.00009	0.00346302	4.47699	-0.00341139
